id,lot_area,land_slope,central_air,gr_liv_area,totrms_abvgrd,new_property,saleprice,paved,irregular,cul_de_sac,positive_feature,noisy,years_old,non-living,baseline,condition,floating_village
1031,10480,0,1,1964,8,0,205000,1,0,0,0,0,32,872.0,185000.0,25,0
1635,5118,0,1,1321,4,0,212000,1,1,0,0,0,17,1516.0,322450.0,26,0
309,3811,1,1,1646,5,0,246000,1,1,0,0,1,5,1930.0,199500.0,27,0
1020,10825,0,1,1260,6,0,181900,1,1,0,0,0,25,1412.0,185000.0,26,0
178,5500,0,1,1316,6,0,130000,1,0,0,0,0,9,926.0,120000.0,22,0
1975,9600,0,1,1432,7,0,132000,1,0,0,0,0,5,646.0,120000.0,24,0
2096,9317,0,1,1958,7,0,220000,1,0,0,0,0,6,1074.0,181000.0,26,0
865,11838,0,1,1788,7,0,236500,1,0,0,0,0,8,2106.0,200000.0,27,0
385,8004,0,1,1935,8,1,263435,1,1,0,0,0,0,982.0,224000.0,28,1
1362,6876,0,1,1969,9,0,141000,1,0,0,0,0,50,1306.0,102388.0,22,0
1091,8396,0,1,1986,9,0,213000,1,1,0,0,0,5,1015.0,180750.0,27,0
317,9803,0,1,1214,6,1,179781,1,0,0,0,0,0,1239.0,220000.0,26,0
1076,6240,0,1,1342,6,0,234250,1,0,0,0,0,1,1377.0,317500.0,27,0
1573,15498,0,1,2898,10,0,287000,1,1,0,0,0,32,1811.0,220000.0,26,0
485,12891,0,1,2004,8,0,257500,1,1,0,0,0,7,918.0,180750.0,28,0
2021,6180,0,0,986,5,0,102000,1,0,0,0,0,57,1088.0,128000.0,21,0
2032,7449,0,1,1108,6,0,139400,1,0,0,0,0,57,842.0,102388.0,26,0
2604,10410,0,1,1214,6,0,105000,1,0,0,0,1,56,1048.0,120000.0,17,0
1615,15865,1,1,2217,8,0,268000,1,1,0,0,0,37,2729.0,141000.0,28,0
2736,19690,0,1,2201,8,0,274970,1,1,1,0,0,40,1519.0,125000.0,25,0
473,3182,0,1,1220,5,0,180000,1,0,0,0,0,3,1336.0,192250.0,26,0
1316,9600,0,1,1378,7,0,161000,1,0,0,0,0,3,805.0,120000.0,28,0
244,11100,0,1,930,6,0,84900,1,0,0,0,0,4,0.0,125000.0,23,0
152,13587,0,1,988,5,0,119000,1,0,0,0,0,52,988.0,141000.0,22,0
1588,11447,0,1,1964,7,0,370000,1,1,0,0,0,2,2229.0,220000.0,27,0
2111,7242,0,1,1270,6,0,175900,1,0,0,0,0,1,1366.0,200000.0,26,0
813,7018,0,1,2240,12,0,142953,1,0,0,0,1,30,154.0,181000.0,20,0
1854,9466,0,1,1494,5,0,279700,1,1,0,0,0,12,1741.0,260000.0,27,0
2575,8400,0,1,1364,6,0,132000,1,0,0,0,1,49,1239.0,141000.0,23,0
867,11050,0,1,2153,8,0,313000,1,0,0,1,0,9,1835.0,200000.0,28,0
2879,11040,1,1,1336,7,0,108000,1,0,0,0,0,56,804.0,102388.0,20,0
1494,6931,0,1,1656,7,0,165400,1,0,0,0,0,4,1052.0,125000.0,27,0
2771,12438,0,1,1499,6,0,187000,1,1,0,1,0,11,1285.0,200000.0,25,0
496,15138,0,1,2794,9,0,403000,1,1,0,0,0,13,1810.0,300750.0,27,0
1651,12046,0,1,2030,8,0,195000,1,1,0,0,0,31,1072.0,185000.0,24,0
1913,9600,0,1,1254,6,0,158500,1,1,0,0,0,46,1386.0,141000.0,23,0
2790,11367,0,1,1989,7,0,255000,1,0,0,0,0,4,1324.0,200000.0,27,0
1541,26073,0,1,1898,7,0,236500,1,1,1,0,0,52,2173.0,199500.0,23,0
1684,7150,0,1,988,5,0,129250,1,0,0,0,0,41,988.0,141000.0,21,0
301,15602,0,1,1801,6,0,289000,1,1,0,0,0,13,1716.0,199500.0,27,0
1569,10260,0,1,1872,8,0,100000,1,0,0,0,0,32,0.0,160000.0,21,0
2153,12728,0,1,2439,7,0,275000,1,0,0,0,0,6,1836.0,200000.0,27,0
1467,11690,0,1,1764,7,0,207000,1,1,0,0,0,8,999.0,200000.0,27,0
2540,9230,0,1,1200,6,0,146000,1,0,0,0,1,8,928.0,141000.0,24,0
2368,1890,0,1,1030,6,0,116000,1,0,0,0,0,34,494.0,105500.0,25,0
874,9375,0,1,2034,8,0,219500,1,0,0,0,0,11,1669.0,200000.0,26,0
463,3480,0,1,1405,6,0,173000,1,0,0,0,0,6,1589.0,317500.0,26,0
784,17140,0,1,1229,6,0,135000,1,0,0,0,0,53,1134.0,125000.0,23,0
2149,8749,0,1,1932,7,0,213000,1,0,0,0,0,4,1099.0,200000.0,26,0
2069,11375,0,1,1299,6,0,150000,1,0,0,0,0,12,1328.0,135000.0,23,0
1743,3922,0,1,1402,7,1,194201,1,0,0,0,0,0,1394.0,192250.0,26,0
472,3182,0,1,1504,7,0,181000,1,0,0,0,0,3,1502.0,192250.0,26,0
1921,9750,0,1,1442,7,0,157900,1,0,0,0,0,49,1717.0,141500.0,25,0
2778,13426,0,1,1779,7,0,217000,1,1,0,0,0,6,1266.0,200000.0,26,0
526,10574,0,1,1953,9,0,252000,1,0,0,0,0,3,1292.0,224000.0,27,1
2795,8726,0,1,1909,8,0,197000,1,0,0,0,0,4,980.0,200000.0,27,0
478,7984,0,1,1630,7,0,189500,1,1,0,0,0,4,1036.0,180750.0,27,0
2841,8248,0,1,1250,7,0,116000,1,0,0,0,0,56,989.0,125000.0,23,0
119,9790,0,1,1328,6,0,143000,1,0,0,0,1,47,1354.0,185000.0,23,0
1960,7200,0,1,988,6,0,119000,1,0,0,0,0,57,956.0,141000.0,24,0
1277,7200,0,1,1278,6,0,127500,1,0,0,0,0,54,854.0,141000.0,21,0
2466,8125,0,1,1716,7,0,200825,1,0,0,0,0,1,911.0,224000.0,25,1
2844,8088,0,0,498,3,0,35000,1,0,0,0,1,51,598.0,125000.0,13,0
1028,12511,0,1,2840,8,0,292500,1,1,0,0,0,30,1644.0,185000.0,28,0
1043,1869,0,1,987,5,0,106000,1,0,0,0,0,38,483.0,105500.0,22,0
231,9259,0,0,756,4,0,85000,1,0,0,0,1,60,740.0,135000.0,18,0
461,16770,0,1,1712,8,0,286500,1,0,0,0,0,6,2113.0,317500.0,27,0
33,4043,0,1,1069,4,0,127500,1,0,0,0,0,33,1289.0,143000.0,23,0
1795,9000,0,1,1335,6,1,210400,1,0,0,0,0,0,1545.0,224000.0,26,1
1073,12677,0,1,1518,6,0,274000,1,1,0,0,0,4,1843.0,317500.0,27,0
1576,12852,0,1,1780,6,1,264966,1,1,0,0,0,1,1112.0,220000.0,27,0
2044,10320,0,1,1484,6,0,50000,1,0,0,0,1,57,1080.0,102388.0,14,0
185,10800,0,1,1652,7,0,139000,1,0,0,0,1,60,882.0,121200.0,21,0
1828,19522,0,1,2503,7,0,300000,1,1,0,0,0,17,1504.0,260000.0,25,0
344,13860,0,1,2704,9,0,345000,1,0,0,0,0,14,2332.0,141000.0,28,0
2152,11927,0,1,1592,7,0,228000,1,0,0,0,0,12,1711.0,200000.0,27,0
1752,11950,0,1,1394,7,0,165500,1,1,0,0,0,4,484.0,180750.0,27,0
2637,9906,0,0,1328,8,0,107000,1,0,0,0,0,56,918.0,120000.0,17,0
1000,4923,0,1,1593,5,0,286000,1,0,0,0,0,6,1937.0,322450.0,27,0
727,7879,0,0,720,4,0,34900,1,0,0,0,0,59,1358.0,102388.0,21,0
2612,7800,0,1,912,5,0,115000,1,1,0,0,0,42,912.0,141000.0,22,0
2422,3196,0,1,1456,7,0,215000,1,0,0,0,0,3,1436.0,192250.0,27,0
752,9928,0,1,1944,8,0,179900,1,0,0,0,0,15,724.0,120400.0,24,0
15,6820,0,1,1502,4,0,212000,1,1,0,0,0,25,1682.0,322450.0,25,0
2319,13128,0,1,2064,7,0,250000,1,1,1,0,0,1,1193.0,180750.0,27,0
2681,6240,0,1,1576,8,0,149000,1,0,0,0,0,56,1042.0,128000.0,23,0
1006,8000,0,1,1658,8,0,188000,1,0,0,0,0,12,1081.0,180750.0,24,0
2596,10410,0,1,713,5,0,99800,1,0,0,0,0,5,949.0,120000.0,23,0
2002,10800,0,1,2554,8,0,159500,1,0,0,0,0,9,909.0,120000.0,27,0
55,13300,0,1,1374,7,0,184500,1,1,0,0,0,6,484.0,180750.0,27,0
2104,9588,0,1,2574,10,1,276000,1,1,0,0,0,0,1630.0,200000.0,28,0
1682,2308,0,1,1548,7,0,155000,1,0,0,0,0,31,852.0,143000.0,22,0
977,13383,1,1,1404,7,0,160000,1,1,0,0,0,9,1204.0,160000.0,24,0
2548,9350,0,1,1440,7,0,157500,1,0,0,0,0,42,992.0,141000.0,24,0
340,9892,1,1,1803,6,0,285000,1,0,0,0,0,15,2094.0,160000.0,27,0
1487,8777,0,1,2200,9,0,145900,1,0,0,0,1,5,1342.0,125000.0,26,0
1423,10541,0,1,2037,8,0,229000,1,1,0,0,0,12,805.0,181000.0,26,0
1949,10284,0,1,1281,6,0,128500,1,0,0,0,0,14,1151.0,120000.0,23,0
2444,9660,0,1,1976,7,0,286000,1,1,0,0,0,8,1285.0,300750.0,27,0
345,10179,0,1,1608,7,0,189500,1,1,0,0,0,12,1227.0,180750.0,25,0
650,9533,0,1,1210,7,0,102900,1,0,0,0,0,56,308.0,141000.0,21,0
192,5830,0,1,1612,7,0,128500,1,0,0,0,1,13,988.0,128000.0,23,0
1945,12099,0,1,1728,7,0,156000,1,1,0,0,0,3,1416.0,141000.0,25,0
2277,12665,0,1,2482,9,0,281213,1,1,0,0,0,1,1277.0,220000.0,28,0
1266,27650,1,1,2069,9,0,242000,1,1,0,1,0,1,585.0,141000.0,28,0
674,17600,0,1,1478,6,0,157500,1,1,0,0,0,49,1518.0,141000.0,24,0
2823,7162,0,1,1724,8,0,196500,1,0,0,0,0,2,1021.0,125000.0,27,0
2772,8685,0,1,1425,5,0,193000,1,1,1,0,0,8,1555.0,200000.0,26,0
2015,6240,0,1,1322,7,0,132000,1,0,0,0,0,55,672.0,128000.0,25,0
2642,6451,0,1,1428,7,0,139900,1,0,0,0,0,36,1060.0,120000.0,25,0
144,8760,0,1,1194,6,0,148000,1,0,0,0,0,51,1314.0,141000.0,24,0
1712,12568,0,1,1818,8,1,281500,1,0,0,0,0,0,1195.0,317500.0,27,0
1708,13069,0,1,2956,11,0,342000,1,1,0,0,0,3,1950.0,317500.0,28,0
2890,11080,0,1,1210,6,0,148000,1,0,0,0,0,31,1128.0,160000.0,24,0
1157,10759,0,1,1641,5,0,140000,1,0,0,0,1,36,1093.0,135000.0,19,0
2550,8973,0,1,1053,6,0,150000,1,0,0,0,0,15,1268.0,141000.0,22,0
1104,10990,0,1,2125,12,0,279500,1,1,1,0,0,11,1232.0,300750.0,26,0
2183,3675,0,1,1072,5,0,140000,1,0,0,0,0,2,591.0,125000.0,24,0
2887,8385,0,1,1664,10,0,145000,1,0,0,0,0,28,1664.0,160000.0,22,0
29,5858,0,1,1337,5,0,184000,1,1,0,0,0,11,1676.0,141000.0,26,0
108,3880,0,1,1226,4,0,206000,1,1,0,0,0,32,1527.0,190000.0,26,0
2286,1504,0,1,1092,5,0,85500,1,0,0,0,0,35,546.0,92450.0,20,0
1533,11988,1,1,1660,6,0,188700,1,1,0,0,0,13,715.0,199500.0,21,0
376,10928,0,1,1671,7,0,200000,1,0,0,0,0,23,1734.0,185000.0,24,0
800,10778,0,1,1061,4,0,162000,1,1,0,0,1,18,1204.0,181000.0,26,0
1395,10200,0,1,672,4,0,108000,1,0,0,0,0,11,840.0,135000.0,25,0
388,9373,0,1,1621,7,0,213000,1,1,1,1,0,34,2111.0,185000.0,24,0
1689,12085,0,1,1734,7,1,318000,1,0,0,0,0,0,1734.0,317500.0,27,0
716,8100,0,0,2138,11,0,106000,1,0,0,0,0,44,1045.0,120000.0,19,0
2737,19950,0,1,2009,8,0,235000,1,0,0,0,0,56,894.0,125000.0,26,0
120,9320,0,1,1225,6,0,128950,1,1,0,0,0,51,1302.0,141400.0,21,0
1230,10197,0,1,1362,6,0,163000,1,1,0,0,0,47,1382.0,141000.0,23,0
2047,8160,0,0,1134,7,0,126000,1,0,0,0,0,57,756.0,125000.0,18,0
1293,11426,0,1,2082,6,0,200000,1,0,0,0,0,5,1880.0,120000.0,24,0
1915,11344,0,1,1524,7,0,144000,1,0,0,0,1,49,874.0,141000.0,21,0
1968,8000,0,0,1800,10,0,141000,1,0,0,0,1,46,1800.0,141000.0,24,0
1766,11002,0,1,2582,9,0,322500,1,1,0,0,0,8,1735.0,300750.0,27,0
268,12137,0,1,1661,6,0,224900,1,1,1,0,0,12,1683.0,200000.0,26,0
729,21384,0,1,1576,6,0,223500,1,0,0,0,0,5,1636.0,128000.0,25,0
902,8926,0,1,960,5,0,112000,1,1,0,0,0,53,896.0,125000.0,19,0
993,8702,0,1,1604,7,0,187500,1,1,0,0,0,10,962.0,180750.0,25,0
766,10020,1,0,904,4,0,61000,1,1,0,0,0,59,683.0,125000.0,15,0
903,12354,0,1,1196,7,0,110000,1,0,0,0,0,9,730.0,125800.0,25,0
1221,4130,0,1,729,5,0,52000,1,1,0,0,0,5,270.0,128000.0,23,0
1719,6289,0,1,1362,6,0,207000,1,1,0,0,0,1,1582.0,317500.0,25,0
1521,8525,0,0,1964,7,0,130000,1,0,0,0,0,58,1132.0,136200.0,23,0
2707,10791,0,1,1296,6,0,90000,1,0,0,0,0,39,0.0,135500.0,18,0
987,10429,0,1,1287,6,0,130000,1,0,0,0,0,17,774.0,160000.0,20,0
2558,7438,0,1,1252,5,0,127000,1,1,0,0,1,15,608.0,128000.0,26,0
1778,11670,0,1,1905,8,0,320000,1,1,0,0,0,1,2096.0,224000.0,28,0
2601,10800,0,1,1130,5,0,120000,1,0,0,0,0,56,1349.0,120000.0,23,0
74,11920,0,1,1659,8,0,181000,1,0,0,0,0,6,1043.0,181000.0,26,0
2190,9450,1,1,894,5,0,110000,1,0,0,0,0,53,894.0,125000.0,21,0
701,7627,0,0,1701,8,0,94550,1,0,0,0,1,59,748.0,120000.0,24,0
2556,5900,0,1,869,4,0,85500,1,1,0,0,0,48,440.0,128000.0,23,0
2293,9129,0,1,1008,4,0,153500,1,0,0,0,0,30,1190.0,160000.0,22,0
787,13680,0,1,1733,8,0,139600,1,1,1,0,0,54,0.0,125000.0,21,0
595,9600,0,1,1568,7,0,143000,1,0,0,0,0,42,1768.0,141000.0,22,0
66,14720,0,1,3238,9,0,410000,1,1,1,0,0,14,2402.0,300750.0,27,0
846,8750,0,1,1772,7,0,200000,1,0,0,0,0,11,1174.0,200000.0,25,0
594,7130,0,1,864,5,0,130000,1,0,0,0,0,42,864.0,141000.0,23,0
792,9350,0,1,1639,6,0,154400,1,0,0,0,0,59,797.0,125000.0,25,0
1200,8963,0,1,2715,11,0,299800,1,1,0,0,0,12,1346.0,185000.0,32,0
768,9780,0,0,1112,6,0,63000,1,0,0,0,0,59,585.0,125000.0,17,0
174,5805,1,1,1347,6,0,143000,1,0,0,0,0,53,1347.0,120000.0,23,0
1889,8243,0,1,964,5,0,137500,1,1,1,0,0,46,1134.0,141000.0,24,0
1023,12227,0,1,2872,11,0,272000,1,1,0,1,0,13,2162.0,185000.0,25,0
363,9248,0,1,1167,6,0,173000,1,1,0,0,0,17,1304.0,180750.0,25,0
1401,20270,0,1,1524,7,0,245000,1,1,1,0,0,29,1664.0,225000.0,25,0
1978,7200,0,1,936,4,0,140000,1,0,0,0,0,27,985.0,120000.0,20,0
2097,9965,0,1,2696,10,1,383970,1,0,0,0,0,0,1736.0,200000.0,27,0
2840,16012,0,1,1482,6,0,125000,1,1,0,0,0,38,984.0,125000.0,21,0
862,8445,0,1,768,5,0,133000,1,0,0,0,0,2,826.0,200000.0,22,0
507,9612,0,1,1468,6,1,244600,1,0,0,0,1,0,1828.0,224000.0,27,0
1262,10180,0,1,1044,5,0,139000,1,1,0,0,1,40,1160.0,141450.0,23,0
1228,7584,0,1,1036,5,0,112900,1,0,0,0,1,55,1180.0,141000.0,24,0
1288,4800,0,0,1360,6,0,111000,1,0,0,0,0,5,922.0,120000.0,21,0
1243,11900,0,1,1392,6,0,166000,1,1,0,0,0,51,1584.0,141000.0,22,0
1850,7399,0,1,1950,7,0,239000,1,1,0,0,0,9,1183.0,224000.0,24,1
1589,8940,0,1,1344,8,0,209200,1,1,0,0,0,10,1344.0,160000.0,26,0
1658,12243,0,1,1484,7,0,175000,1,1,0,0,0,36,1888.0,185000.0,24,0
446,12878,0,1,1760,8,0,269500,1,1,0,0,0,5,2115.0,317500.0,26,0
1097,12460,0,1,2322,8,0,225000,1,1,0,0,0,8,1225.0,180750.0,27,0
2329,6563,1,1,1742,5,0,275000,1,1,1,0,0,21,2118.0,322450.0,25,0
1909,9492,0,1,1376,6,0,105000,1,0,0,0,1,57,768.0,141000.0,22,0
2608,13400,0,1,1086,6,0,159950,1,0,0,0,0,40,1024.0,141000.0,22,0
656,10410,0,1,1656,8,0,135000,1,0,0,0,0,22,800.0,120000.0,24,0
1690,14333,0,1,2122,7,1,345474,1,0,0,0,0,0,2380.0,317500.0,27,0
2853,6000,0,1,1522,7,0,102000,1,0,0,0,0,56,1146.0,136200.0,25,0
2229,20693,0,1,1696,7,0,198000,1,1,0,0,0,36,1842.0,199500.0,26,0
1127,10800,0,1,2078,8,1,339750,1,0,0,0,0,0,1136.0,224000.0,27,1
2606,10800,0,1,1466,7,0,170000,1,0,0,0,0,17,1253.0,120500.0,26,0
1268,7200,0,1,876,5,0,94000,1,0,0,0,0,57,876.0,141000.0,22,0
2809,8581,0,1,1737,7,1,203160,1,1,0,0,0,0,956.0,200000.0,26,0
529,10625,0,1,1662,8,0,291000,1,0,0,0,0,2,1940.0,224000.0,26,1
476,8068,0,1,2267,8,0,200000,1,1,0,0,0,7,1176.0,180750.0,26,0
2566,8917,0,1,1584,8,0,119000,1,1,0,0,0,39,1584.0,141000.0,20,0
1902,5000,1,0,334,2,0,39300,1,0,0,0,0,57,0.0,128000.0,14,0
1547,3636,0,0,796,5,0,55000,1,0,0,0,0,58,896.0,102388.0,20,0
1185,7500,0,1,1812,7,0,205000,1,0,0,0,0,6,1208.0,224000.0,26,1
2372,1680,0,1,1092,6,0,108000,1,0,0,0,0,34,877.0,105500.0,22,0
2282,25000,0,1,1632,8,0,143000,1,0,0,0,0,40,1632.0,160000.0,21,0
910,15863,0,1,3082,12,0,197000,1,0,0,0,0,39,1023.0,136200.0,23,0
1128,8125,0,1,1665,7,0,205950,1,0,0,0,0,1,813.0,224000.0,27,1
1659,11700,0,1,1743,7,0,175000,1,0,0,0,0,39,926.0,185000.0,25,0
1852,8010,0,1,2048,8,0,301000,1,1,0,0,0,3,1282.0,224000.0,25,1
456,5001,0,1,1314,6,0,230000,1,1,0,0,0,1,1548.0,317500.0,26,0
2410,3136,0,1,1405,6,0,171750,1,1,0,0,0,3,1589.0,317500.0,26,0
1296,5400,0,1,1027,5,0,120000,1,0,0,0,0,2,959.0,120000.0,26,0
2682,6120,0,1,1324,7,0,110000,1,0,0,0,0,22,796.0,128000.0,23,0
237,11479,0,1,1074,6,0,144500,1,0,0,0,0,23,767.0,125000.0,27,0
1666,9457,0,1,1422,7,0,155000,1,0,0,0,0,17,1177.0,141000.0,21,0
2666,11340,0,1,1200,7,0,125000,1,0,0,0,0,56,1428.0,120000.0,20,0
662,7200,0,1,1690,5,0,156500,1,0,0,0,1,1,672.0,120000.0,28,0
2490,8471,0,1,1212,6,0,151000,1,1,0,0,0,11,810.0,135000.0,25,0
672,10454,0,1,1105,5,0,135000,1,1,0,0,0,52,1105.0,141000.0,22,0
2915,1484,0,1,1092,5,0,79400,1,0,0,0,0,34,546.0,92450.0,20,0
452,6904,0,1,1358,6,0,213000,1,1,0,0,0,4,1586.0,317500.0,25,0
321,14191,0,1,1908,9,0,202900,1,0,0,0,0,8,1102.0,220000.0,27,0
2124,9531,0,1,1796,7,0,211000,1,1,1,0,0,9,830.0,200000.0,25,0
1278,8513,0,0,1800,10,0,130000,1,0,0,0,1,47,1800.0,141000.0,23,0
914,6171,0,1,1608,7,0,137450,1,0,0,0,0,19,1139.0,136200.0,24,0
579,9991,0,1,1620,8,0,150000,1,1,0,0,1,16,1479.0,135000.0,22,0
1418,9084,0,0,1111,5,0,95000,1,0,0,0,1,58,664.0,125000.0,21,0
1166,2280,0,1,1501,6,0,179400,1,0,0,0,0,9,744.0,224000.0,23,1
1797,10411,0,1,1588,8,1,212109,1,0,0,0,0,0,725.0,224000.0,24,1
2568,8500,0,1,1235,6,0,98600,1,0,0,0,0,45,1235.0,141000.0,20,0
2075,17541,0,1,1325,6,0,216000,1,1,0,0,0,2,451.0,125000.0,24,0
2445,9545,0,1,2234,7,0,300000,1,0,0,0,0,6,1210.0,300750.0,28,0
229,14000,1,1,2260,7,0,328000,1,0,0,0,0,13,1646.0,225000.0,26,0
1663,10500,0,1,1109,5,0,139000,1,0,0,0,0,2,407.0,141000.0,25,0
2727,13050,1,1,1000,4,0,164000,1,0,0,0,0,43,1386.0,225000.0,25,0
2226,1782,0,1,1045,5,0,123900,1,0,0,0,0,27,696.0,137500.0,23,0
130,7207,0,1,858,4,0,116500,1,1,0,0,0,2,975.0,128000.0,26,0
1675,10943,0,1,1337,5,0,177000,1,1,0,0,0,9,1473.0,141000.0,25,0
2038,4330,0,1,1315,5,0,99500,1,0,0,0,0,49,808.0,102388.0,20,0
2416,11660,0,1,1326,6,1,174190,1,1,0,0,0,0,1426.0,180750.0,25,0
2507,3180,0,1,1200,4,0,151000,1,0,0,0,0,1,766.0,224000.0,24,1
269,4435,0,1,848,4,0,143750,1,0,0,0,0,7,988.0,200000.0,25,0
981,7689,0,1,796,4,0,131900,1,1,0,0,0,37,934.0,160000.0,24,0
2296,8286,0,1,1432,6,0,157000,1,1,0,0,0,30,1092.0,160000.0,26,0
940,10690,0,1,1344,6,0,147000,1,0,0,0,0,12,1018.0,102388.0,22,0
475,7795,0,1,1432,6,0,188500,1,1,0,0,0,4,867.0,180750.0,26,0
2404,7052,0,1,1364,6,0,185850,1,1,0,0,0,1,1592.0,317500.0,26,0
2491,9308,0,1,984,5,0,126000,1,1,1,0,1,41,984.0,135000.0,22,0
601,8125,0,1,864,5,0,118000,1,0,0,0,0,50,864.0,141000.0,24,0
1640,8035,0,1,1612,6,0,319900,1,1,0,0,0,1,1776.0,322450.0,28,0
2926,7937,0,1,1003,6,0,142500,1,1,1,0,0,22,1123.0,160000.0,22,0
653,9600,0,1,1200,6,0,129900,1,0,0,0,0,59,1326.0,141000.0,23,0
2406,6955,0,1,1368,6,1,202500,1,1,0,0,0,0,1535.0,317500.0,26,0
2701,21370,0,1,1640,7,0,131000,1,0,0,0,0,56,225.0,135600.0,21,0
1472,10126,0,1,1838,8,0,185000,1,0,0,0,0,10,2065.0,200000.0,25,0
417,2364,0,1,1456,6,0,138000,1,0,0,0,0,31,1002.0,143000.0,23,0
2664,3600,0,0,1368,7,0,114504,1,0,0,0,0,13,842.0,120000.0,24,0
283,8741,0,1,1487,7,0,113000,1,0,0,0,0,60,875.0,125000.0,19,0
302,5436,0,1,1154,7,0,125500,1,0,0,0,0,3,892.0,102388.0,23,0
2053,14149,0,1,1020,5,0,165000,1,1,0,0,0,6,980.0,135000.0,23,0
2662,5000,0,0,1440,6,0,79000,1,0,0,0,0,56,617.0,120000.0,21,0
99,2544,0,1,1236,4,0,152000,1,0,0,0,0,5,766.0,224000.0,23,1
2674,5000,0,1,1664,7,0,159000,1,0,0,0,1,56,1064.0,128000.0,25,0
1218,12493,0,1,1100,6,0,141000,1,1,0,0,0,48,1455.0,141000.0,21,0
2547,10368,0,1,1488,7,0,167000,1,1,1,0,0,42,1222.0,141000.0,26,0
197,6360,0,1,1453,7,0,132000,1,0,0,0,1,60,1018.0,128000.0,20,0
2091,10357,0,1,1442,6,0,179900,1,1,0,0,1,16,1154.0,181000.0,25,0
87,9819,0,1,900,5,0,122000,1,1,0,0,0,43,882.0,135000.0,20,0
690,7936,0,1,1045,6,0,127000,1,0,0,0,0,46,1045.0,141000.0,24,0
2364,8773,0,1,1419,4,0,190000,1,1,0,0,0,4,1751.0,141000.0,25,0
2050,11235,0,1,1452,6,0,158450,1,0,0,0,0,27,1600.0,135000.0,21,0
769,12886,0,1,1464,6,0,175000,1,1,0,0,0,10,922.0,135000.0,25,0
348,14892,0,1,1746,7,0,377500,1,1,1,0,0,2,1986.0,180750.0,28,0
200,6240,0,1,1536,7,0,138400,1,0,0,0,0,60,938.0,128000.0,18,0
2759,11645,0,1,1734,7,0,260000,1,0,0,0,0,1,1918.0,200000.0,26,0
1700,14977,0,1,1976,7,1,440000,1,1,0,0,0,0,2289.0,317500.0,27,0
876,9100,0,1,1212,6,0,178000,1,0,0,0,0,8,1568.0,200000.0,26,0
2536,8400,0,1,1052,5,0,138500,1,0,0,0,1,38,1408.0,141000.0,23,0
1821,7420,0,1,1057,6,0,132000,1,0,0,0,0,45,1057.0,135000.0,20,0
2743,9525,0,1,1609,7,0,149900,1,0,0,0,0,53,1000.0,125000.0,23,0
1329,7425,0,1,1668,8,0,108000,1,1,0,0,1,58,882.0,128000.0,27,0
1451,7990,0,1,924,5,0,110000,1,1,0,0,0,33,924.0,200000.0,21,0
936,1300,0,1,1229,5,0,124000,1,0,0,0,0,29,711.0,137500.0,24,0
1948,5500,0,1,882,4,0,103200,1,0,0,0,0,51,882.0,120000.0,25,0
1839,3606,0,1,1352,5,1,194000,1,0,0,0,0,0,1593.0,224000.0,26,1
2057,8978,0,1,948,6,0,108000,1,1,0,0,0,39,1095.0,135000.0,22,0
558,9079,0,1,864,5,0,122000,1,1,0,0,0,48,1022.0,135000.0,22,0
2731,1700,0,1,1700,7,0,148400,1,0,0,0,0,25,854.0,225000.0,23,0
791,9571,0,1,1276,5,0,60000,1,0,0,0,0,51,1276.0,125000.0,19,0
1421,9938,0,1,1626,7,0,226500,1,0,0,0,0,14,2066.0,181000.0,26,0
2881,9000,0,0,480,4,0,35311,1,0,0,0,0,56,480.0,102388.0,14,0
2820,7840,0,1,1012,4,0,127500,1,1,1,0,0,31,976.0,125000.0,24,0
1609,12395,0,1,889,6,0,137500,1,0,0,0,0,24,864.0,160000.0,23,0
1495,9638,0,1,1117,6,0,147000,1,1,1,0,0,31,1321.0,125000.0,24,0
2388,13418,0,1,2452,9,0,309000,1,0,0,0,0,1,1262.0,317500.0,28,0
938,17597,0,1,2365,7,0,315000,1,0,0,0,0,0,2147.0,199500.0,28,0
1194,8872,0,1,912,5,0,147000,1,0,0,0,0,0,1152.0,141000.0,25,0
2429,3982,0,1,1567,7,1,264561,1,0,0,0,0,0,1832.0,192250.0,27,0
1937,7134,1,1,1360,6,0,130000,1,0,0,0,0,52,434.0,141000.0,20,0
1847,2117,0,1,1525,5,0,177000,1,0,0,0,0,7,756.0,224000.0,23,1
1550,8155,0,1,1200,7,0,119000,1,0,0,0,0,58,876.0,102388.0,25,0
2705,5500,0,1,1073,4,0,157000,1,0,0,0,0,2,1193.0,136200.0,24,0
2713,11553,0,1,1159,7,0,158000,1,1,0,0,0,38,1517.0,135000.0,22,0
1938,7150,0,1,1540,7,0,115000,1,0,0,0,0,52,1190.0,141000.0,19,0
1819,6285,0,1,894,5,0,120750,1,0,0,0,0,30,1086.0,135000.0,20,0
23,7500,0,1,1674,7,0,216000,1,0,0,0,0,10,910.0,224000.0,26,1
2289,2001,0,1,1092,6,0,75000,1,0,0,0,0,37,546.0,92450.0,20,0
1156,19508,0,1,1430,6,0,192000,1,0,0,0,0,34,1820.0,260000.0,23,0
2717,7176,0,1,1040,6,0,160500,1,1,1,0,0,28,1271.0,135000.0,21,0
2101,10652,0,1,1494,7,1,279500,1,1,0,0,0,0,1687.0,200000.0,26,0
1377,11235,0,1,1075,6,0,148000,1,0,0,0,1,45,1109.0,135000.0,21,0
